date_i,n_clouds,LCL_srf,z_cloudbase,dLCL_decoupling,z_inv_base,z_inv_top,sfc_inversion,top_inversion,qT_BL,qT_jump,qT_3km,thetaL_BL,thetaL_jump,thetaL_3km,BLwnd_dir_avg,BLwnd_spd_avg,dq_decoupling,dtheta_decoupling,wellmixed_dtv,decoupled_dtv,wellmixed_dLCL,decoupled_dLCL
11-Jan-2016 12:00:00,1,777.11670576974,1247,469.88329423026,1247,1413,0,0,11.0978973105134,-5.92138072283572,5.17651658767773,295.436094452774,6.6784328578313,311.606479989173,41.7340385792909,5.04260391198044,1.35549938461538,-1.26619692307696,0,1,0,1
12-Jan-2016 00:00:00,NaN,651.361518397374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
12-Jan-2016 12:00:00,NaN,1273.17350035066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
13-Jan-2016 00:00:00,NaN,1392.2938516711,NaN,NaN,1455,1601,0,0,5.77962369337979,-5.49452686921248,0.285096824167312,289.587282229965,9.26304188712083,309.024086228852,288.870828679485,8.94216724738676,1.26630331173235,-2.8557328008439,0,0,0,0
13-Jan-2016 12:00:00,NaN,4170.98353025839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
14-Jan-2016 00:00:00,NaN,1637.87753995153,NaN,NaN,525,766,0,0,6.02515841584158,-3.4636053486556,2.56155306718598,289.069900990099,5.66289177527494,309.334287888447,270.345043921752,10.2632059405941,-0.293987783595113,0.16050920452625,0,0,0,0
14-Jan-2016 12:00:00,NaN,4181.09229674593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
15-Jan-2016 00:00:00,NaN,2256.29931470269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
15-Jan-2016 12:00:00,NaN,3476.29326061747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
16-Jan-2016 00:00:00,NaN,2386.79785138931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
16-Jan-2016 12:00:00,NaN,2469.40828530335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
17-Jan-2016 00:00:00,NaN,1774.00086311924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
17-Jan-2016 12:00:00,NaN,904.069139368107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
18-Jan-2016 00:00:00,NaN,550.347998089727,NaN,NaN,1950,2159,0,0,9.06916321243523,-5.23731744758062,3.83184576485461,295.436735751295,9.97987063154739,307.401882644649,327.7559152414,9.5055378238342,3.54340629800307,-4.65885212880039,0,0,0,0
18-Jan-2016 12:00:00,NaN,899.809403648034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
19-Jan-2016 00:00:00,NaN,898.617822880305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
19-Jan-2016 12:00:00,NaN,297.864404171624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
20-Jan-2016 00:00:00,1,259.800368498559,512,252.199631501441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1
20-Jan-2016 12:00:00,NaN,776.677664370684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
21-Jan-2016 00:00:00,NaN,774.922269105191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
21-Jan-2016 12:00:00,NaN,1648.80754430097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
22-Jan-2016 00:00:00,NaN,1146.84949727556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
22-Jan-2016 12:00:00,NaN,1276.80176237539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
23-Jan-2016 00:00:00,NaN,1150.3376578786,NaN,NaN,323,458,0,0,8.95579207920792,-2.17323867730919,6.78255340189873,294.263531353135,7.95843640101839,307.538201076591,85.9704844103463,8.90085148514851,NaN,NaN,0,0,0,0
23-Jan-2016 12:00:00,NaN,2023.22084265708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
24-Jan-2016 00:00:00,NaN,903.216690404414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
24-Jan-2016 12:00:00,NaN,1531.12942231156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
25-Jan-2016 00:00:00,NaN,425.13962182922,NaN,NaN,354,525,0,0,12.2486826347305,-3.06252440060356,9.18615823412698,294.572604790419,7.05247477781342,310.743363135875,270.883532780108,7.3314251497006,NaN,NaN,0,0,0,0
25-Jan-2016 12:00:00,NaN,1156.01328894848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
26-Jan-2016 00:00:00,NaN,778.141430775728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
26-Jan-2016 12:00:00,NaN,1406.10146481536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
27-Jan-2016 00:00:00,NaN,1149.90144515909,NaN,NaN,541,676,0,0,9.34141074856046,-0.120908087413211,9.22050266114725,293.091074856046,7.14020612058152,306.65019761699,311.573178641496,8.0483915547025,-0.130990566037735,0.190094339622647,0,0,0,0
27-Jan-2016 12:00:00,NaN,2633.833537453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
28-Jan-2016 00:00:00,NaN,1147.93916668057,NaN,NaN,630,814,0,0,8.25353278688524,-2.91413604165517,5.33939674523008,290.821967213115,9.03360389954264,310.356259226544,86.586360462858,11.6711704918033,NaN,NaN,0,0,0,0
28-Jan-2016 12:00:00,NaN,3236.57622723706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
29-Jan-2016 00:00:00,NaN,1024.43803227763,NaN,NaN,349,783,0,0,8.86785714285714,-4.3800190563806,4.48783808647654,292.078571428571,8.48452781248903,313.551762110543,62.3856218020863,14.2818571428571,NaN,NaN,0,0,0,0
29-Jan-2016 12:00:00,NaN,2878.9022089616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
30-Jan-2016 00:00:00,NaN,1893.79799957038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
30-Jan-2016 12:00:00,1,418.612920094925,2132,1713.38707990507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1
31-Jan-2016 00:00:00,1,362.155129790122,995,632.844870209878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1
01-Feb-2016 00:00:00,1,1265.92759557932,1803,537.072404420684,1803,2431,0,0,4.93265563656758,-4.24265563656758,0.69,288.610178185745,15.2700687278351,308.683024691358,15.9246255929049,11.4044290521593,0.809522613065326,-2.83567839195979,0,1,0,1
01-Feb-2016 12:00:00,NaN,1393.08916382571,NaN,NaN,1654,2219,0,0,6.53582313341493,-6.0502700360698,0.485553097345133,291.992227662179,9.67479282830311,310.264725401185,358.105854379129,8.91824602203183,1.04635129291706,-2.87974574072479,0,0,0,0
02-Feb-2016 00:00:00,NaN,1266.41020194861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
02-Feb-2016 12:00:00,NaN,1397.5989613404,NaN,NaN,2153,2538,0,0,6.22844585091421,-5.67342929462281,0.555016556291391,297.423323956868,7.23368529823534,308.921752526049,300.60463886531,8.19086591654946,3.63617327072736,-4.34151080387807,0,0,0,0
03-Feb-2016 00:00:00,NaN,1270.03183568048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
03-Feb-2016 12:00:00,NaN,1894.51628682177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
04-Feb-2016 00:00:00,NaN,1271.96485255415,NaN,NaN,346,435,0,0,7.70131901840491,-4.14054648621607,3.56077253218884,292.497392638037,4.48960901008854,310.702641021985,68.6617350185308,14.9194018404908,0.140571428571428,-2.78142857142859,0,0,0,0
04-Feb-2016 12:00:00,NaN,2628.37217757119,NaN,NaN,2403,2557,0,0,6.116376416282,-5.671376416282,0.445,303.723919429291,6.66474036452371,314.696907216495,290.304125889479,7.43261686949224,1.16241396137251,-4.52474288290756,0,0,0,0
05-Feb-2016 00:00:00,NaN,2135.35506242425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
05-Feb-2016 12:00:00,NaN,2510.35928950316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
06-Feb-2016 00:00:00,NaN,1645.99447336751,NaN,NaN,439,594,0,0,7.98147971360382,-3.04411378300445,4.93736593059937,295.285680190931,6.93796538859243,310.60364581997,343.454226715759,4.14941527446301,NaN,NaN,0,0,0,0
06-Feb-2016 12:00:00,NaN,1528.81325566596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
07-Feb-2016 00:00:00,NaN,1025.60340956979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
07-Feb-2016 12:00:00,NaN,3245.08918381339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
08-Feb-2016 00:00:00,NaN,2869.15842918326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
08-Feb-2016 12:00:00,NaN,4324.55358010183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
09-Feb-2016 00:00:00,NaN,3229.28762128695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
09-Feb-2016 12:00:00,NaN,3454.11742735131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
10-Feb-2016 00:00:00,NaN,2019.01277949133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
10-Feb-2016 12:00:00,NaN,2027.81507948875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
11-Feb-2016 00:00:00,NaN,778.141430775728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
11-Feb-2016 12:00:00,NaN,779.313044730112,NaN,NaN,251,396,0,0,14.5590909090909,-10.6298980749524,3.92919283413849,297.630519480519,7.74070279330306,317.774315906978,37.4592969583014,5.76748051948052,NaN,NaN,0,0,0,0
12-Feb-2016 00:00:00,NaN,474.984468861559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
12-Feb-2016 12:00:00,NaN,1028.32427897839,NaN,NaN,523,772,0,0,11.7456858846918,-7.06716086063025,4.6785250240616,296.618687872763,5.8622126561404,311.814122769486,16.7592292323732,10.0975964214712,NaN,NaN,0,0,0,0
13-Feb-2016 00:00:00,NaN,1149.68335925367,NaN,NaN,1188,1303,0,0,9.21347602739726,-7.7576933663497,1.45578266104756,292.611087328767,6.79198336409581,313.199975162053,309.956489961719,8.12168407534247,0.298339910949197,-0.950560362274814,0,0,0,0
13-Feb-2016 12:00:00,NaN,2866.9950989426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
14-Feb-2016 00:00:00,NaN,1393.08916382571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
14-Feb-2016 12:00:00,NaN,2866.9950989426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
15-Feb-2016 00:00:00,NaN,1147.06740317269,NaN,NaN,621,989,0,0,7.77165557404326,-4.23850106760549,3.53315450643777,289.772046589018,6.99859824563777,312.203182689437,270.736088945242,9.47692845257903,NaN,NaN,0,0,0,0
15-Feb-2016 12:00:00,NaN,3109.90284738819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
16-Feb-2016 00:00:00,NaN,1764.93408690018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
16-Feb-2016 12:00:00,NaN,3127.48042322207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
17-Feb-2016 00:00:00,NaN,2383.64049175047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
17-Feb-2016 12:00:00,NaN,1028.9076192597,NaN,NaN,401,797,0,0,12.7300262467192,-10.1006996473926,2.6293265993266,297.273097112861,7.05147134450891,313.258185532441,32.2001081148465,6.15046194225722,NaN,NaN,0,0,0,0
18-Feb-2016 00:00:00,NaN,899.468899914616,NaN,NaN,858,1008,0,0,9.47995823389021,-4.96259441066308,4.51736382322713,291.747673031026,9.71334308097215,309.836183096484,322.391068855296,8.32735202863962,-0.157697368421051,-0.686184210526278,0,0,0,0
18-Feb-2016 12:00:00,NaN,1773.66475863567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
19-Feb-2016 00:00:00,NaN,1273.89887606536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
19-Feb-2016 12:00:00,NaN,1771.98457500804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
20-Feb-2016 00:00:00,NaN,899.809403648034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
20-Feb-2016 12:00:00,NaN,2020.16011371719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
21-Feb-2016 00:00:00,1,323.624370884307,728,404.375629115693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1
21-Feb-2016 12:00:00,2,776.824003020893,1661,884.175996979107,2173,2397,0,0,9.81923594983744,-8.17890748268415,1.64032846715328,295.539825406382,9.57225954012785,308.279445906259,275.897579945478,7.44846400371575,3.67861226434563,-3.67034912657658,0,1,0,1
22-Feb-2016 00:00:00,2,310.959903767032,1928,1617.04009623297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1
22-Feb-2016 12:00:00,NaN,1148.15714239111,NaN,NaN,1631,1791,0,0,7.3679112352576,-5.80376151252193,1.56414972273567,292.667256362508,7.30076078250647,306.825898126598,42.3856140762124,6.10307200496586,1.3466246098844,-1.15849375082422,0,0,0,0
23-Feb-2016 00:00:00,NaN,586.660308708685,NaN,NaN,2131,2458,0,0,7.0552747513027,-6.5802747513027,0.475,292.162695405021,8.81531046008132,305.819941348974,25.9847753895655,6.14048602558029,2.26001370851371,-5.72282828282829,0,0,0,0
23-Feb-2016 12:00:00,NaN,1023.66135456938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
24-Feb-2016 00:00:00,NaN,896.236213141325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
24-Feb-2016 12:00:00,NaN,1270.03183568048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
25-Feb-2016 00:00:00,NaN,1266.89287436291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
25-Feb-2016 12:00:00,NaN,1521.87185080871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
26-Feb-2016 00:00:00,NaN,1516.09577496066,NaN,NaN,311,451,0,0,6.41058419243986,-1.21851305422848,5.19207113821138,290.626632302406,6.50373271687437,308.412339569132,88.219654317709,12.7819965635739,NaN,NaN,0,0,0,0
26-Feb-2016 12:00:00,NaN,2515.10089968689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
27-Feb-2016 00:00:00,NaN,2022.07287080481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
27-Feb-2016 12:00:00,NaN,1108.04741292427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
28-Feb-2016 00:00:00,1,538.699935598288,800,261.300064401712,911,1063,0,0,12.570785634119,-7.07858348843856,5.49220214568041,294.628900112233,8.66497243999095,314.571448857942,292.177162062462,6.44807519640853,NaN,NaN,0,0,0,1
28-Feb-2016 12:00:00,NaN,776.824003020893,NaN,NaN,552,744,0,0,11.7325845864662,-8.83652075667893,2.89606382978723,294.361654135338,3.67991624442107,318.408397956931,29.5319616427116,5.04145112781955,NaN,NaN,0,0,0,0
29-Feb-2016 00:00:00,1,549.628703936164,756,206.371296063836,829,941,0,0,9.78994437577256,-7.35326171230525,2.43668266346731,291.214066496164,8.09114659007804,315.412155774732,69.7550415059006,4.21492707045735,-0.43986394557823,-0.758435374149656,0,0,0,1
01-Mar-2016 00:00:00,NaN,435.959331660782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
01-Mar-2016 12:00:00,NaN,1271.96485255415,NaN,NaN,650,843,0,0,8.03828571428572,-4.60491724039013,3.43336847389558,292.506984126984,5.17799344450202,311.423536730646,11.8921370031329,7.96536825396825,-0.22746170678337,-0.729759299781165,0,0,0,0
02-Mar-2016 00:00:00,NaN,1022.30263702511,NaN,NaN,342,529,0,0,7.54403726708075,-4.73348690583978,2.81055036124097,289.567080745342,6.88252224373593,312.503340081167,88.9876994089309,7.99892546583851,NaN,NaN,0,0,0,0
02-Mar-2016 12:00:00,NaN,1894.15713069992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
03-Mar-2016 00:00:00,NaN,610.295044004741,NaN,NaN,20,222,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
03-Mar-2016 12:00:00,NaN,775.799811714947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
04-Mar-2016 00:00:00,NaN,535.890932608304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
04-Mar-2016 12:00:00,NaN,902.02367961615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
05-Mar-2016 00:00:00,NaN,774.045040424651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
05-Mar-2016 12:00:00,NaN,1151.42842699447,NaN,NaN,2235,2341,0,0,8.42853273137697,-6.90403273137697,1.5245,299.301015801354,5.99066379275428,312.179653422883,305.735340864134,7.23347674943567,2.23833572546433,-4.45153699016561,0,0,0,0
06-Mar-2016 00:00:00,NaN,775.946099063872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
06-Mar-2016 12:00:00,NaN,2020.54261194473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
07-Mar-2016 00:00:00,NaN,775.507262871707,NaN,NaN,564,791,0,0,9.88511029411764,-4.76784249590925,5.11726779820839,292.101194852941,4.53689432481008,309.378099146124,80.9837998033397,15.4568492647059,0.264224137931034,-1.35000000000002,0,0,0,0
07-Mar-2016 12:00:00,NaN,1774.67313947063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
08-Mar-2016 00:00:00,NaN,1149.68335925367,NaN,NaN,160,561,0,0,8.91642857142857,-3.36904299284481,5.54738557858377,293.231428571429,5.32957610774179,307.585747873424,72.1183408618943,8.70128571428572,NaN,NaN,0,0,0,0
08-Mar-2016 12:00:00,NaN,1897.3904292966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
09-Mar-2016 00:00:00,NaN,1398.12985907276,NaN,NaN,130,479,0,0,8.48322727272727,-3.92760787582426,4.55561939690302,294.588636363636,7.01140155628428,309.404253327099,82.2421751163448,11.9177909090909,NaN,NaN,0,0,0,0
09-Mar-2016 12:00:00,NaN,2020.16011371719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
10-Mar-2016 00:00:00,NaN,899.298663630105,NaN,NaN,220,505,0,0,10.9746,-6.88722301013025,4.08737698986975,292.0325,6.44553272384576,317.761876207173,28.0353386815485,5.385435,NaN,NaN,0,0,0,0
10-Mar-2016 12:00:00,NaN,1276.80176237539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
11-Mar-2016 00:00:00,NaN,1148.59313540882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
11-Mar-2016 12:00:00,NaN,1152.73779344952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
12-Mar-2016 00:00:00,NaN,1025.60340956979,NaN,NaN,534,886,0,0,9.84758754863813,-1.61892670075783,8.2286608478803,293.235311284047,7.96097223957474,309.702589367503,285.179083516197,7.4155,NaN,NaN,0,0,0,0
12-Mar-2016 12:00:00,NaN,1153.39265637414,NaN,NaN,265,592,0,0,11.4440816326531,-1.33287977815948,10.1112018544936,297.05306122449,7.03886495703324,310.615683019149,24.5320168554271,6.52465306122449,NaN,NaN,0,0,0,0
13-Mar-2016 00:00:00,NaN,1152.73779344952,NaN,NaN,213,420,0,0,11.6289896373057,-4.52990919997653,7.09908043732917,297.456735751295,8.6837625132149,309.90741427939,71.2871622227669,9.59422279792746,NaN,NaN,0,0,0,0
13-Mar-2016 12:00:00,NaN,3364.11742735131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
14-Mar-2016 00:00:00,NaN,2628.86847089622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
14-Mar-2016 12:00:00,NaN,3127.48042322207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
15-Mar-2016 00:00:00,1,286.615206940047,273,-13.6152069400472,273,462,0,0,15.1545849802372,-6.31485136401839,8.83973361621876,295.036832061069,6.00456487488714,314.258375203493,14.5771896336423,2.99562450592885,NaN,NaN,1,0,1,0
15-Mar-2016 12:00:00,NaN,652.339280298049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
16-Mar-2016 00:00:00,1,650.262068569708,1407,756.737931430292,1407,1586,0,0,9.35807498197549,-6.8691894172784,2.48888556469708,293.168454038997,12.2854175868362,311.638574184263,16.0608753749776,8.03741095890411,NaN,NaN,0,1,0,1
16-Mar-2016 12:00:00,NaN,1520.71601069893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
